route_id,service_id,trip_id,trip_headsign,direction_id
AC1,weekday,trip_1719,"SANGANER",0
AC1,weekday,trip_1720,"SANGANER",0
AC1,weekday,trip_1721,"KUKAS",1
AC1,weekday,trip_1722,"KUKAS",1
AC1,weekday,trip_1723,"KUKAS",1
AC1,weekday,trip_1724,"KUKAS",1
AC1,weekday,trip_1725,"KUKAS",1
AC1,weekday,trip_1726,"KUKAS",1
AC1,weekday,trip_1727,"KUKAS",1
AC1,weekday,trip_1728,"KUKAS",1
AC1,weekday,trip_1729,"KUKAS",1
AC1,weekday,trip_1730,"KUKAS",1
AC1,weekday,trip_1731,"KUKAS",1
AC1,weekday,trip_1732,"KUKAS",1
AC1,weekday,trip_1733,"KUKAS",1
AC1,weekday,trip_1734,"KUKAS",1
AC1,weekday,trip_1735,"KUKAS",1
AC1,weekday,trip_1736,"KUKAS",1
AC1,weekday,trip_1737,"KUKAS",1
AC1,weekday,trip_1738,"KUKAS",1
AC1,weekday,trip_1739,"KUKAS",1
AC1,weekday,trip_1740,"KUKAS",1
AC1,weekday,trip_1741,"KUKAS",1
AC1,weekday,trip_1742,"KUKAS",1
AC1,weekday,trip_1743,"KUKAS",1
AC1,weekday,trip_1744,"KUKAS",1
AC1,weekday,trip_1745,"KUKAS",1
AC1,weekday,trip_1746,"KUKAS",1
AC1,weekday,trip_1747,"KUKAS",1
AC1,weekday,trip_1748,"KUKAS",1
AC1,weekday,trip_1749,"KUKAS",1
AC1,weekday,trip_1750,"KUKAS",1
AC1,weekday,trip_1751,"KUKAS",1
AC1,weekday,trip_1752,"KUKAS",1
AC1,weekday,trip_1753,"KUKAS",1
AC1,weekday,trip_1754,"KUKAS",1
AC1,weekday,trip_1755,"KUKAS",1
AC1,weekday,trip_1756,"KUKAS",1
AC1,weekday,trip_1757,"KUKAS",1
AC1,weekday,trip_1758,"KUKAS",1
AC1,weekday,trip_1759,"KUKAS",1
AC1,weekday,trip_1760,"KUKAS",1
AC1,weekday,trip_1761,"KUKAS",1
AC1,weekday,trip_1762,"KUKAS",1
AC1,weekday,trip_1763,"KUKAS",1
AC1,weekday,trip_1764,"KUKAS",1
AC1,weekday,trip_1765,"KUKAS",1
AC1,weekday,trip_1766,"KUKAS",1
AC1,weekday,trip_1767,"KUKAS",1
AC1,weekday,trip_1768,"KUKAS",1
AC1,weekday,trip_1769,"KUKAS",1
AC1,weekday,trip_1770,"KUKAS",1
AC1,weekday,trip_1771,"KUKAS",1
AC1,weekday,trip_1772,"KUKAS",1
AC1,weekday,trip_1773,"KUKAS",1
AC1,weekday,trip_1774,"KUKAS",1
AC1,weekday,trip_1775,"KUKAS",1
AC1,weekday,trip_1776,"KUKAS",1
AC1,weekday,trip_1777,"KUKAS",1
AC1,weekday,trip_1778,"KUKAS",1
AC1,weekday,trip_1779,"KUKAS",1
AC1,weekday,trip_1780,"KUKAS",1
AC1,weekday,trip_1781,"KUKAS",1
AC1,weekday,trip_1782,"KUKAS",1
AC1,weekday,trip_1783,"KUKAS",1
AC1,weekday,trip_1784,"KUKAS",1
AC1,weekday,trip_1785,"KUKAS",1
AC1,weekday,trip_1786,"KUKAS",1
AC1,weekday,trip_1787,"KUKAS",1
AC1,weekday,trip_1788,"KUKAS",1
AC1,weekday,trip_1789,"KUKAS",1
AC1,weekday,trip_1790,"KUKAS",1
AC1,weekday,trip_1791,"KUKAS",1
AC1,weekday,trip_1792,"KUKAS",1
AC1,weekday,trip_1793,"KUKAS",1
AC1,weekday,trip_1794,"KUKAS",1
AC1,weekday,trip_1795,"KUKAS",1
AC1,weekday,trip_1796,"KUKAS",1
AC1,weekday,trip_1797,"KUKAS",1
AC1,weekday,trip_1798,"KUKAS",1
AC1,weekday,trip_1799,"KUKAS",1
AC1,weekday,trip_1800,"KUKAS",1
AC1,weekday,trip_1801,"KUKAS",1
AC1,weekday,trip_1802,"KUKAS",1
AC1,weekday,trip_1803,"KUKAS",1
AC1,weekday,trip_1804,"KUKAS",1
AC2,weekday,trip_1805,"MGH",0
AC2,weekday,trip_1806,"MGH",0
AC2,weekday,trip_1807,"MGH",0
AC2,weekday,trip_1808,"MGH",0
AC2,weekday,trip_1809,"MGH",0
AC2,weekday,trip_1810,"MGH",0
AC2,weekday,trip_1811,"MGH",0
AC2,weekday,trip_1812,"MGH",0
AC2,weekday,trip_1813,"MGH",0
AC2,weekday,trip_1814,"MGH",0
AC2,weekday,trip_1815,"MGH",0
AC2,weekday,trip_1816,"MGH",0
AC2,weekday,trip_1817,"MGH",0
AC2,weekday,trip_1818,"MGH",0
AC2,weekday,trip_1819,"MGH",0
AC2,weekday,trip_1820,"MGH",0
AC2,weekday,trip_1821,"MGH",0
AC2,weekday,trip_1822,"MGH",0
AC2,weekday,trip_1823,"MGH",0
AC2,weekday,trip_1824,"MGH",0
AC2,weekday,trip_1825,"MGH",0
AC2,weekday,trip_1826,"MGH",0
AC2,weekday,trip_1827,"MGH",0
AC2,weekday,trip_1828,"MGH",0
AC2,weekday,trip_1829,"MGH",0
AC2,weekday,trip_1830,"MGH",0
AC2,weekday,trip_1831,"MGH",0
AC2,weekday,trip_1832,"MGH",0
AC2,weekday,trip_1833,"MGH",0
AC2,weekday,trip_1834,"MGH",0
AC2,weekday,trip_1835,"MGH",0
AC2,weekday,trip_1836,"MGH",0
AC2,weekday,trip_1837,"MGH",0
AC2,weekday,trip_1838,"MGH",0
AC2,weekday,trip_1839,"MGH",0
AC2,weekday,trip_1840,"MGH",0
AC2,weekday,trip_1841,"MGH",0
AC2,weekday,trip_1842,"MGH",0
AC2,weekday,trip_1843,"MGH",0
AC2,weekday,trip_1844,"MGH",0
AC2,weekday,trip_1845,"MGH",0
AC2,weekday,trip_1846,"MGH",0
AC2,weekday,trip_1847,"MGH",0
AC2,weekday,trip_1848,"MGH",0
AC2,weekday,trip_1849,"MGH",0
AC2,weekday,trip_1850,"MGH",0
AC2,weekday,trip_1851,"MGH",0
AC2,weekday,trip_1852,"MGH",0
AC2,weekday,trip_1853,"MGH",0
AC2,weekday,trip_1854,"MGH",0
AC2,weekday,trip_1855,"MGH",0
AC2,weekday,trip_1856,"MGH",0
AC2,weekday,trip_1857,"MGH",0
AC2,weekday,trip_1858,"MGH",0
AC2,weekday,trip_1859,"MGH",0
AC2,weekday,trip_1860,"MGH",0
AC2,weekday,trip_1861,"MGH",0
AC2,weekday,trip_1862,"MGH",0
AC2,weekday,trip_1863,"GOBINDPURA",1
AC2,weekday,trip_1864,"GOBINDPURA",1
AC2,weekday,trip_1865,"GOBINDPURA",1
AC2,weekday,trip_1866,"GOBINDPURA",1
AC2,weekday,trip_1867,"GOBINDPURA",1
AC2,weekday,trip_1868,"GOBINDPURA",1
AC2,weekday,trip_1869,"GOBINDPURA",1
AC2,weekday,trip_1870,"GOBINDPURA",1
AC2,weekday,trip_1871,"GOBINDPURA",1
AC2,weekday,trip_1872,"GOBINDPURA",1
AC2,weekday,trip_1873,"GOBINDPURA",1
AC2,weekday,trip_1874,"GOBINDPURA",1
AC2,weekday,trip_1875,"GOBINDPURA",1
AC2,weekday,trip_1876,"GOBINDPURA",1
AC2,weekday,trip_1877,"GOBINDPURA",1
AC2,weekday,trip_1878,"GOBINDPURA",1
AC2,weekday,trip_1879,"GOBINDPURA",1
AC2,weekday,trip_1880,"GOBINDPURA",1
AC2,weekday,trip_1881,"GOBINDPURA",1
AC2,weekday,trip_1882,"GOBINDPURA",1
AC2,weekday,trip_1883,"GOBINDPURA",1
AC2,weekday,trip_1884,"GOBINDPURA",1
AC2,weekday,trip_1885,"GOBINDPURA",1
AC2,weekday,trip_1886,"GOBINDPURA",1
AC2,weekday,trip_1887,"GOBINDPURA",1
AC2,weekday,trip_1888,"GOBINDPURA",1
AC2,weekday,trip_1889,"GOBINDPURA",1
AC2,weekday,trip_1890,"GOBINDPURA",1
AC2,weekday,trip_1891,"GOBINDPURA",1
AC2,weekday,trip_1892,"GOBINDPURA",1
AC2,weekday,trip_1893,"GOBINDPURA",1
AC2,weekday,trip_1894,"GOBINDPURA",1
AC2,weekday,trip_1895,"GOBINDPURA",1
AC2,weekday,trip_1896,"GOBINDPURA",1
AC2,weekday,trip_1897,"GOBINDPURA",1
AC2,weekday,trip_1898,"GOBINDPURA",1
AC2,weekday,trip_1899,"GOBINDPURA",1
AC2,weekday,trip_1900,"GOBINDPURA",1
AC2,weekday,trip_1901,"GOBINDPURA",1
AC2,weekday,trip_1902,"GOBINDPURA",1
AC2,weekday,trip_1903,"GOBINDPURA",1
AC2,weekday,trip_1904,"GOBINDPURA",1
AC2,weekday,trip_1905,"GOBINDPURA",1
AC2,weekday,trip_1906,"GOBINDPURA",1
AC2,weekday,trip_1907,"GOBINDPURA",1
AC2,weekday,trip_1908,"GOBINDPURA",1
AC2,weekday,trip_1909,"GOBINDPURA",1
AC2,weekday,trip_1910,"GOBINDPURA",1
AC2,weekday,trip_1911,"GOBINDPURA",1
AC2,weekday,trip_1912,"GOBINDPURA",1
AC2,weekday,trip_1913,"GOBINDPURA",1
AC2,weekday,trip_1914,"GOBINDPURA",1
AC2,weekday,trip_1915,"GOBINDPURA",1
AC2,weekday,trip_1916,"GOBINDPURA",1
AC2,weekday,trip_1917,"GOBINDPURA",1
AC2,weekday,trip_1918,"GOBINDPURA",1
AC2,weekday,trip_1919,"GOBINDPURA",1
AC2,weekday,trip_1920,"GOBINDPURA",1
AC7,weekday,trip_1921,"JOSHI MARG",0
AC7,weekday,trip_1922,"JOSHI MARG",0
AC7,weekday,trip_1923,"JOSHI MARG",0
AC7,weekday,trip_1924,"JOSHI MARG",0
AC7,weekday,trip_1925,"JOSHI MARG",0
AC7,weekday,trip_1926,"JOSHI MARG",0
AC7,weekday,trip_1927,"JOSHI MARG",0
AC7,weekday,trip_1928,"JOSHI MARG",0
AC7,weekday,trip_1929,"JOSHI MARG",0
AC7,weekday,trip_1930,"JOSHI MARG",0
AC7,weekday,trip_1931,"JOSHI MARG",0
AC7,weekday,trip_1932,"JOSHI MARG",0
AC7,weekday,trip_1933,"JOSHI MARG",0
AC7,weekday,trip_1934,"JOSHI MARG",0
AC7,weekday,trip_1935,"JOSHI MARG",0
AC7,weekday,trip_1936,"JOSHI MARG",0
AC7,weekday,trip_1937,"JOSHI MARG",0
AC7,weekday,trip_1938,"JOSHI MARG",0
AC7,weekday,trip_1939,"JOSHI MARG",0
AC7,weekday,trip_1940,"JOSHI MARG",0
AC7,weekday,trip_1941,"JOSHI MARG",0
AC7,weekday,trip_1942,"JOSHI MARG",0
AC7,weekday,trip_1943,"JOSHI MARG",0
AC7,weekday,trip_1944,"JOSHI MARG",0
AC7,weekday,trip_1945,"JOSHI MARG",0
AC7,weekday,trip_1946,"JOSHI MARG",0
AC7,weekday,trip_1947,"JOSHI MARG",0
AC7,weekday,trip_1948,"JOSHI MARG",0
AC7,weekday,trip_1949,"JOSHI MARG",0
AC7,weekday,trip_1950,"JOSHI MARG",0
AC7,weekday,trip_1951,"JOSHI MARG",0
AC7,weekday,trip_1952,"JOSHI MARG",0
AC7,weekday,trip_1953,"JOSHI MARG",0
AC7,weekday,trip_1954,"JOSHI MARG",0
AC7,weekday,trip_1955,"JOSHI MARG",0
AC7,weekday,trip_1956,"JOSHI MARG",0
AC7,weekday,trip_1957,"DANTLI PHATAK",1
AC7,weekday,trip_1958,"DANTLI PHATAK",1
AC7,weekday,trip_1959,"DANTLI PHATAK",1
AC7,weekday,trip_1960,"DANTLI PHATAK",1
AC7,weekday,trip_1961,"DANTLI PHATAK",1
AC7,weekday,trip_1962,"DANTLI PHATAK",1
AC7,weekday,trip_1963,"DANTLI PHATAK",1
AC7,weekday,trip_1964,"DANTLI PHATAK",1
AC7,weekday,trip_1965,"DANTLI PHATAK",1
AC7,weekday,trip_1966,"DANTLI PHATAK",1
AC7,weekday,trip_1967,"DANTLI PHATAK",1
AC7,weekday,trip_1968,"DANTLI PHATAK",1
AC7,weekday,trip_1969,"DANTLI PHATAK",1
AC7,weekday,trip_1970,"DANTLI PHATAK",1
AC7,weekday,trip_1971,"DANTLI PHATAK",1
AC7,weekday,trip_1972,"DANTLI PHATAK",1
AC7,weekday,trip_1973,"DANTLI PHATAK",1
AC7,weekday,trip_1974,"DANTLI PHATAK",1
AC7,weekday,trip_1975,"DANTLI PHATAK",1
AC7,weekday,trip_1976,"DANTLI PHATAK",1
AC7,weekday,trip_1977,"DANTLI PHATAK",1
AC7,weekday,trip_1978,"DANTLI PHATAK",1
AC7,weekday,trip_1979,"DANTLI PHATAK",1
AC7,weekday,trip_1980,"DANTLI PHATAK",1
AC7,weekday,trip_1981,"DANTLI PHATAK",1
AC7,weekday,trip_1982,"DANTLI PHATAK",1
AC7,weekday,trip_1983,"DANTLI PHATAK",1
AC7,weekday,trip_1984,"DANTLI PHATAK",1
AC7,weekday,trip_1985,"DANTLI PHATAK",1
AC7,weekday,trip_1986,"DANTLI PHATAK",1
AC7,weekday,trip_1987,"DANTLI PHATAK",1
AC7,weekday,trip_1988,"DANTLI PHATAK",1
AC7,weekday,trip_1989,"DANTLI PHATAK",1
AC7,weekday,trip_1990,"DANTLI PHATAK",1
AC7,weekday,trip_1991,"DANTLI PHATAK",1
AC7,weekday,trip_1992,"DANTLI PHATAK",1
AC8,weekday,trip_1993,"MUNDIYARAMSAR",0
AC8,weekday,trip_1994,"MUNDIYARAMSAR",0
AC8,weekday,trip_1995,"MUNDIYARAMSAR",0
AC8,weekday,trip_1996,"MUNDIYARAMSAR",0
AC8,weekday,trip_1997,"MUNDIYARAMSAR",0
AC8,weekday,trip_1998,"MUNDIYARAMSAR",0
AC8,weekday,trip_1999,"MUNDIYARAMSAR",0
AC8,weekday,trip_2000,"MUNDIYARAMSAR",0
AC8,weekday,trip_2001,"MUNDIYARAMSAR",0
AC8,weekday,trip_2002,"MUNDIYARAMSAR",0
AC8,weekday,trip_2003,"MUNDIYARAMSAR",0
AC8,weekday,trip_2004,"MUNDIYARAMSAR",0
AC8,weekday,trip_2005,"MUNDIYARAMSAR",0
AC8,weekday,trip_2006,"MUNDIYARAMSAR",0
AC8,weekday,trip_2007,"MUNDIYARAMSAR",0
AC8,weekday,trip_2008,"MUNDIYARAMSAR",0
AC8,weekday,trip_2009,"MUNDIYARAMSAR",0
AC8,weekday,trip_2010,"MUNDIYARAMSAR",0
AC8,weekday,trip_2011,"MUNDIYARAMSAR",0
AC8,weekday,trip_2012,"MUNDIYARAMSAR",0
AC8,weekday,trip_2013,"MUNDIYARAMSAR",0
AC8,weekday,trip_2014,"MUNDIYARAMSAR",0
AC8,weekday,trip_2015,"MUNDIYARAMSAR",0
AC8,weekday,trip_2016,"MUNDIYARAMSAR",0
AC8,weekday,trip_2017,"MUNDIYARAMSAR",0
AC8,weekday,trip_2018,"MUNDIYARAMSAR",0
AC8,weekday,trip_2019,"CHOTI CHOPAR",1
AC8,weekday,trip_2020,"CHOTI CHOPAR",1
AC8,weekday,trip_2021,"CHOTI CHOPAR",1
AC8,weekday,trip_2022,"CHOTI CHOPAR",1
AC8,weekday,trip_2023,"CHOTI CHOPAR",1
AC8,weekday,trip_2024,"CHOTI CHOPAR",1
AC8,weekday,trip_2025,"CHOTI CHOPAR",1
AC8,weekday,trip_2026,"CHOTI CHOPAR",1
AC8,weekday,trip_2027,"CHOTI CHOPAR",1
AC8,weekday,trip_2028,"CHOTI CHOPAR",1
AC8,weekday,trip_2029,"CHOTI CHOPAR",1
AC8,weekday,trip_2030,"CHOTI CHOPAR",1
AC8,weekday,trip_2031,"CHOTI CHOPAR",1
AC8,weekday,trip_2032,"CHOTI CHOPAR",1
AC8,weekday,trip_2033,"CHOTI CHOPAR",1
AC8,weekday,trip_2034,"CHOTI CHOPAR",1
AC8,weekday,trip_2035,"CHOTI CHOPAR",1
AC8,weekday,trip_2036,"CHOTI CHOPAR",1
AC8,weekday,trip_2037,"CHOTI CHOPAR",1
AC8,weekday,trip_2038,"CHOTI CHOPAR",1
AC8,weekday,trip_2039,"CHOTI CHOPAR",1
AC8,weekday,trip_2040,"CHOTI CHOPAR",1
AC8,weekday,trip_2041,"CHOTI CHOPAR",1
AC8,weekday,trip_2042,"CHOTI CHOPAR",1
AC8,weekday,trip_2043,"CHOTI CHOPAR",1
AC8,weekday,trip_2044,"CHOTI CHOPAR",1
